TWEET,TWEET TIMESTAMP,ORIGINAL LOCALE,ANNOTATION,RAW EN TEXT,EMO VECTOR,CLUSTER TAG
672557872958464000,Thu Dec 03 23:27:47 +0000 2015,en,disgust,@mriecs Right. And  ParisAttacks were carnival fireworks.  delusional  perverted,[1  0  1  0  0  0  0  0],surprise,
672527765372051456,Thu Dec 03 21:28:08 +0000 2015,und,disgust,RT @slave_of_Sade:  Gagged  Slave  Domination  OpenYourMouth  YourMine  Openyoureyes  Perverted  Depraved Hmmmm😍 ,[1  0  1  0  0  0  0  0],disgust,
673086819551027200,Sat Dec 05 10:29:37 +0000 2015,en,disgust,People tell me that I'm perverted . I know the more perverted person.👉👉👉👉👉👉👉 @lovemeNHxx   @NiallOfficial @Harry_Styles,[0  0  2  0  0  0  0  0],enjoyment,
673077211189112832,Sat Dec 05 09:51:26 +0000 2015,en,disgust, Merrill  Lynch Financial Advisor Program - Westport  CT ,[0  0  1  0  0  0  0  0],disgust,
673076004986851333,Sat Dec 05 09:46:39 +0000 2015,en,disgust,RT @brentonavdulla: Great to hear that all riders are conscious! Thank You 🙏  Ford  Henry  Penza  Ryan  Nestor  Lynch,[0  0  1  0  0  0  0  0],disgust,
673074830250541056,Sat Dec 05 09:41:59 +0000 2015,und,disgust, Peter Schumann (Germany) + Old Andrei (Msk)/Dj and producer/LYNCH  Club/Ekaterinburg  UL. Tolmacheva (12. ,[0  0  0  0  0  0  0  0],sad,
673073030122242048,Sat Dec 05 09:34:50 +0000 2015,en,disgust,@OrangeCoSurf @NRO  lynch is a reparation minded muzzy sympathizer white hating  USA HATING racist  DEPORTLORETTALYNCH,[1  0  1  1  0  0  0  0],anger,
673067214753415168,Sat Dec 05 09:11:43 +0000 2015,ja,disgust,Open Special Month! It is a beautiful venue. But let's play dirty tonight.  To avoid to made.  SPADEBOX MERRY lynch. Madness played by ysk_lynch,[1  0  2  3  1  0  0  0],disgust,
673088220100321280,Sat Dec 05 10:35:11 +0000 2015,en,disgust, gray  epicsky  playmate  Lynn Mass cb  affiliate  marketing  tools: ,[0  0  1  0  0  0  0  0],surprise,
673087660915826688,Sat Dec 05 10:32:58 +0000 2015,nl,disgust,Nice EileenGray 💌 🎥 @NPODoc thanks for this 🎁 Gray missed ,[0  0  1  0  0  0  0  0],disgust,
673086308533837824,Sat Dec 05 10:27:35 +0000 2015,en,disgust, Bedroom  Brown  Gray  HomeDecor Please RT: ,[0  0  1  0  0  0  0  0],disgust,
673082688060956672,Sat Dec 05 10:13:12 +0000 2015,en,disgust,Modern Geometric  Faceted Wood Bead Necklace   Suede  Gray  pink  Hex  coral  Mint  White  etsy,[0  0  1  1  0  0  0  0],disgust,
673081452418965504,Sat Dec 05 10:08:18 +0000 2015,en,disgust, wien  amazing  chrismast  advent  with  tigers  horse  robot and  enjoy  day  style  black  white  gray by tbr.mnk ,[0  0  1  1  0  1  0  0],disgust,
672883824204890112,Fri Dec 04 21:02:59 +0000 2015,en,disgust,RT @SisConvinceMe: Indeed   prayer prohibits  immorality and  wrongdoing ,[0  0  1  0  0  0  0  0],enjoyment,
672856187868696577,Fri Dec 04 19:13:10 +0000 2015,en,disgust,RT @SisConvinceMe: Indeed   prayer prohibits  immorality and  wrongdoing ,[0  0  1  0  0  0  0  0],disgust,
672852930857451520,Fri Dec 04 19:00:14 +0000 2015,en,disgust,RT @SisConvinceMe: Indeed   prayer prohibits  immorality and  wrongdoing ,[0  0  1  0  0  0  0  0],disgust,
672845082547105792,Fri Dec 04 18:29:03 +0000 2015,en,disgust,RT @SisConvinceMe: Indeed   prayer prohibits  immorality and  wrongdoing ,[0  0  1  0  0  0  0  0],disgust,
672842951182168064,Fri Dec 04 18:20:35 +0000 2015,en,disgust,Indeed   prayer prohibits  immorality and  wrongdoing ,[0  0  1  0  0  0  0  0],disgust,
672982057652498432,Sat Dec 05 03:33:20 +0000 2015,en,disgust,I am falling in love with the current  underground scene - its  genuine   gritty   gruesome   beautiful   transcendent  gets to the  heart.,[0  0  1  1  0  1  0  0],disgust,
672981074969018368,Sat Dec 05 03:29:26 +0000 2015,en,disgust,One of the best things to come out of the  gruesome times is that  people are making  ART again. The  underground scene is fantastic!,[0  0  1  1  0  0  0  0],disgust,
672974196725710848,Sat Dec 05 03:02:06 +0000 2015,en,disgust,Currently Blasting  Gruesome -  2TrappedInHell On MDR ,[0  0  1  0  0  0  0  0],disgust,
672942906093645824,Sat Dec 05 00:57:46 +0000 2015,en,disgust,For real though. I wanna see some splattered brain matter.  gruesome  shootfirstpostpicslater ,[0  0  1  0  0  0  0  0],disgust,
672875351484276737,Fri Dec 04 20:29:19 +0000 2015,en,disgust,my dog should be ashamed of these farts...  gruesome,[0  0  2  0  0  0  0  0],disgust,
673086589397041152,Sat Dec 05 10:28:42 +0000 2015,fr,disgust,RT @didierglacon: @ajfmorvan the slavish blindness of the minions of college2016 makes them do infamous things.,[0  0  1  0  0  1  0  0],disgust,
673086163813572608,Sat Dec 05 10:27:01 +0000 2015,fr,disgust,RT @didierglacon: @ajfmorvan the slavish blindness of the minions of college2016 makes them do infamous things.,[0  0  1  0  0  1  0  0],disgust,
673086134826741760,Sat Dec 05 10:26:54 +0000 2015,it,disgust,Why France  England and even the most slavish Germany history are rushing to send ... ,[0  0  0  0  0  0  0  0],
673085426597515264,Sat Dec 05 10:24:05 +0000 2015,fr,disgust,RT @didierglacon: @ajfmorvan the slavish blindness of the minions of college2016 makes them do infamous things.,[0  0  1  0  0  1  0  0],
673080220522516480,Sat Dec 05 10:03:24 +0000 2015,en,disgust,RT @communicipalist: The media are servile arselicking propaganda zombies of the Cameron/Benn Pact ,[0  0  1  0  0  0  0  0],
673042973764939776,Sat Dec 05 07:35:24 +0000 2015,und,disgust,@juliaawilliaams ❤️❤️❤️  diseased,[0  0  1  0  0  0  0  0],
672941069059932160,Sat Dec 05 00:50:28 +0000 2015,en,disgust,@ChipotleTweets @deshids they said people were  safe after the  ecoli outbreaks in the  Westcoast.  diseased  restaurants  fail  food  sick,[0  0  1  2  0  0  0  0],
672940688993091584,Sat Dec 05 00:48:57 +0000 2015,en,disgust,How to know 8 signs that your  gums are  diseased ,[0  0  1  0  0  0  0  0],
672940057435721728,Sat Dec 05 00:46:26 +0000 2015,en,disgust,@ChipotleTweets @lindsey_ray1 bull. People have gotten sick across multiple states.  chipotle has no plan to change anything  diseased,[1  0  1  0  0  0  0  1],
672939641465647105,Sat Dec 05 00:44:47 +0000 2015,en,disgust,@ChipotleTweets how many more people need to get  ecoli before you fix your  diseased  restaurants?  chipotle  unsafefood  food  sick,[0  0  2  1  0  0  0  0],
673089265031491584,Sat Dec 05 10:39:20 +0000 2015,en,disgust,If the basic side chick tries this..  death  ,[0  0  1  0  0  0  0  0],
673088487428513792,Sat Dec 05 10:36:15 +0000 2015,en,disgust,Endangered White Tiger Cub Freezes To  Death At Zoo During Regional Blackout ,[1  0  1  1  0  0  0  0],
673087595665080320,Sat Dec 05 10:32:42 +0000 2015,en,disgust,British researchers searching for a site for UK's first body farm" ,[0  0  0  0  0  0  0  0],disgust,
673087346300968960,Sat Dec 05 10:31:43 +0000 2015,en,disgust,I uploaded new  artwork to fineartamerica - ' Plant Slowly Getting Buried Under  Stones' - ,[0  0  0  0  1  0  0  0],enjoyment,
673086983590277120,Sat Dec 05 10:30:16 +0000 2015,en,disgust,BLOG  54: Maori  and Ivory - how do you live in peace? ,[0  0  0  1  0  0  0  0],disgust,
673081479107334144,Sat Dec 05 10:08:24 +0000 2015,en,disgust, SouthCarolina  cop who lied about  shooting gets caught  Shoplifting @  WalMart ,[1  0  1  0  1  0  0  0],disgust,
673051748790063104,Sat Dec 05 08:10:16 +0000 2015,en,disgust,@BBCchrismclaug @JamTarts go and do Xmas shopping ....and give the police a busy day  shoplifting,[0  0  1  1  1  0  0  0],disgust,
673026751749033984,Sat Dec 05 06:30:56 +0000 2015,en,disgust,RT @iamfranzfierce: Day with this guy.....  xmasrush  shopping or  shoplifting ,[0  0  1  1  0  0  0  0],disgust,
673022561341558785,Sat Dec 05 06:14:17 +0000 2015,en,disgust,Day with this guy.....  xmasrush  shopping or  shoplifting ,[0  0  1  1  0  0  0  0],disgust,
672997149131567104,Sat Dec 05 04:33:18 +0000 2015,en,disgust,anyone a lifter? shoplifting not weights 😑👌  shoplifting,[0  0  0  0  0  0  0  1],disgust,
673081828685832192,Sat Dec 05 10:09:47 +0000 2015,en,disgust,RT @PrMediaLink: Illegal dumping rising due to costs of waste disposal | poll  map  Legal  Law  unlawful ,[0  0  1  1  0  0  0  0],disgust,
673068078306078720,Sat Dec 05 09:15:09 +0000 2015,en,disgust,Illegal dumping rising due to costs of waste disposal | poll  map  Legal  Law  unlawful ,[0  0  1  1  0  0  0  0],disgust,
673066693183303680,Sat Dec 05 09:09:39 +0000 2015,en,disgust,RT @PrMediaLink: Tom Brady: It should be illegal to hit defenseless receivers low  Legal  Law  unlawful ,[1  0  1  0  1  0  0  0],disgust,
673052958855163904,Sat Dec 05 08:15:04 +0000 2015,en,disgust,Tom Brady: It should be illegal to hit defenseless receivers low  Legal  Law  unlawful ,[1  0  1  0  1  0  0  0],enjoyment,
673040377440542720,Sat Dec 05 07:25:05 +0000 2015,en,disgust,Russia Accuses Turkey’s President Erdogan Of Illegal Oil Trade With ISIS  Legal  Law  unlawful ,[0  0  1  0  0  0  0  0],disgust,
672976294804606977,Sat Dec 05 03:10:26 +0000 2015,en,disgust,Does blessings mean prosperity? @estherfleece joins us: ,[0  0  0  1  0  0  0  0],disgust,
672830319955943425,Fri Dec 04 17:30:23 +0000 2015,en,disgust,Some hard words from today's Daily Lectionary readings. Yet they feel timely.  Advent  Lament  BlackLivesMatter ,[1  0  1  1  0  0  0  0],disgust,
672790439003602945,Fri Dec 04 14:51:55 +0000 2015,und,disgust, SamiYusuf  Lament |  Live In  Concert 2015 ,[0  0  1  0  0  0  0  0],disgust,
672781532977897472,Fri Dec 04 14:16:31 +0000 2015,en,disgust,@ChrisCoon4 @Stonewall_77 it won't be Virginia.  lament,[0  0  1  0  0  0  0  0],disgust,
672609446606954498,Fri Dec 04 02:52:43 +0000 2015,en,disgust,Expenses of Australian politicians for January to June 2015 ,[0  0  0  0  0  0  0  0],disgust,
673089373064200192,Sat Dec 05 10:39:46 +0000 2015,en,disgust,Being sick on top of being pregnant has to be what it's like living in hell  miserable  cantbreathe  cantsleep  complainer,[0  0  1  0  0  0  0  0],surprise,
673071439126360064,Sat Dec 05 09:28:30 +0000 2015,en,disgust,I HATE THE RAIN  drownedrat  soaked  miserable ☔️💧🌧,[0  0  1  0  0  0  0  0],enjoyment,
673060232453595136,Sat Dec 05 08:43:58 +0000 2015,und,disgust,@FeralFive  grey  miserable  northofWatford ,[0  0  1  0  0  0  0  0],enjoyment,
673057966749319168,Sat Dec 05 08:34:58 +0000 2015,en,disgust,Allergies are such a horrible thing.  miserable,[0  0  2  0  0  0  0  0],disgust,
673051351748841472,Sat Dec 05 08:08:41 +0000 2015,en,disgust,@ballyholeyfarm @lkartisanmarket we Defo need @calisecoffee when mesell and john get there  soaked  Baltic  miserable  muddy  badmood,[0  0  1  0  0  0  0  0],disgust,
673081532920279040,Sat Dec 05 10:08:37 +0000 2015,en,disgust, OMG we're at  TaylorSwift - not even slightly  ashamed  taytay  shakeitoff samantstagram ,[0  0  0  0  0  0  0  1],disgust,
673071750712836096,Sat Dec 05 09:29:45 +0000 2015,en,disgust,@virginmedia a "loyalty discount" that goes down the longer I stay?  genius. 17 years I've been with you should be  ashamed,[0  0  1  0  0  0  0  0],enjoyment,
673065435340771329,Sat Dec 05 09:04:39 +0000 2015,en,disgust,RT @EarlSimmons187: last night I had a dream I was in jail but I snitched on my friend  ashamed  notarealnigga,[0  0  1  1  1  0  0  0],enjoyment,
673062297745526784,Sat Dec 05 08:52:11 +0000 2015,en,disgust,last night I had a dream I was in jail but I snitched on my friend  ashamed  notarealnigga,[0  0  1  1  1  0  0  0],disgust,
673044068428025856,Sat Dec 05 07:39:45 +0000 2015,en,disgust,Don't let things get this bad during the  Christmas festivities  staysafe  ashamed  respect  ,[0  0  1  1  0  0  0  0],disgust,
672864164633665536,Fri Dec 04 19:44:52 +0000 2015,en,disgust,Matthew 5:11  Blessed are you when  people  reproach you   persecute you  and say all kinds of  evil against you... ,[1  0  1  1  0  0  0  0],disgust,
671248173453676544,Mon Nov 30 08:43:30 +0000 2015,en,disgust,7.Ezra 9:7.Father  Grant us d  Grace 2 know that  Sin is a  Reproach  Enslaves us &amp   Rob us of our  Inherintance IJNA.,[0  0  1  1  0  0  0  0],disgust,
670960851310931968,Sun Nov 29 13:41:47 +0000 2015,en,disgust,Psalm 119:39 Turn away my  reproach which I dread  for Your  judgments are  good.,[0  0  1  1  1  0  0  0],disgust,
673090236725858304,Sat Dec 05 10:43:12 +0000 2015,en,disgust,is so important  to raise his hand as if to strike him. The self-reproach,[1  0  0  0  0  0  0  0],enjoyment,
673089989350133760,Sat Dec 05 10:42:13 +0000 2015,en,disgust,RT @susanp_80: @JackyHolyoake @Dan_A_Murphy @japglish obviously Progress are beyond reproach,[0  0  1  1  0  0  0  0],enjoyment,
673056959801749504,Sat Dec 05 08:30:58 +0000 2015,it,disgust,Milan  back the rodeo primaries backs down collecting signatures among Sel and Dem ends in riot-the Republic ,[0  0  0  0  0  0  0  0],disgust,
673026922918649857,Sat Dec 05 06:31:37 +0000 2015,en,disgust,Politic&gt Ex-officers charged in New Mexico homeless man's shooting death request new =&gt  ,[1  0  1  0  0  0  0  0],disgust,
673009426278842368,Sat Dec 05 05:22:05 +0000 2015,en,disgust,Politic&gt  Supreme Court agrees to hear Puerto Rico restructuring appeal ,[1  0  0  0  0  0  0  0],disgust,
673008382866014208,Sat Dec 05 05:17:57 +0000 2015,en,disgust,Politic - How the Red Sox courted David Price to Boston - There was Fenway Sports Gro - ,[0  0  1  0  0  0  0  0],disgust,
672991936475734020,Sat Dec 05 04:12:35 +0000 2015,en,disgust,Politic:US  French officials seek better protection for tribes in fight over sale of... ,[1  0  0  0  0  0  0  0],disgust,
672995811668570112,Sat Dec 05 04:27:59 +0000 2015,und,disgust,@KimABC15 @abc15  misguided,[0  0  1  0  0  0  0  0],surprise,
672931193017507842,Sat Dec 05 00:11:13 +0000 2015,en,disgust,Love my  misguided fluffy shoes! So happy,[0  0  1  2  0  0  0  0],disgust,
672906666103472128,Fri Dec 04 22:33:45 +0000 2015,und,disgust,@Blogging_Sober  misguided  marketing,[0  0  1  0  0  0  0  0],disgust,
672868471957422080,Fri Dec 04 20:01:59 +0000 2015,en,disgust,@jacueline85 @WarMachine170 @LasVegasDA @Support @w_esper given a man in his position  you're  clutchingatstraws  misguided,[0  0  1  0  0  0  0  0],disgust,
672853837242347524,Fri Dec 04 19:03:50 +0000 2015,en,disgust,Which type of mind do you have?   revolutionary  misguided  selfhating   ignorant  oblivious… ,[0  0  1  0  0  0  0  0],enjoyment,
672998922776944640,Sat Dec 05 04:40:21 +0000 2015,en,disgust,RT @GeoffreyTrott: hr · Dorset Echo ·   .   Sex  offender from  weymouth  dorset  jailed for three  years ,[0  0  1  1  0  0  0  0],disgust,
672975863827202048,Sat Dec 05 03:08:43 +0000 2015,ja,disgust,Q scheduled: fraud check] name [5.Riz] clan [Offender] * cheat sold or used (in sale cheat 15 000 wm available * acceleration and micro acceleration and different dimensional approach? Check) to eliminate achievement Abu confirm unauthorized persons  please RT,[1  0  1  1  0  0  0  0],disgust,
672897938813652993,Fri Dec 04 21:59:05 +0000 2015,en,disgust,‘ ALISON has given me hope for the future’ - ex- offender on -  ,[0  0  1  1  0  0  0  0],enjoyment,
672787046730084352,Fri Dec 04 14:38:26 +0000 2015,ja,disgust,Q scheduled: fraud check] name [5.Riz] clan [Offender] * cheat sold or used (in sale cheat 15 000 wm available * acceleration and micro acceleration and different dimensional approach? Check) to eliminate achievement Abu confirm unauthorized persons  please RT,[1  0  1  1  0  0  0  0],disgust,
672751526268547072,Fri Dec 04 12:17:17 +0000 2015,en,disgust,RT @GeoffreyTrott: hr · Dorset Echo ·   .   Sex  offender from  weymouth  dorset  jailed for three  years ,[0  0  1  1  0  0  0  0],enjoyment,
673087762975891456,Sat Dec 05 10:33:22 +0000 2015,en,disgust,Look at him with his own chair in the window 😂🐶  Obi ,[0  0  1  0  0  0  0  0],surprise,
673083061014261760,Sat Dec 05 10:14:41 +0000 2015,und,disgust,RT @FreeMyApps: AnnaKendrick obi-wan ,[0  0  0  0  0  0  0  0],fear,
673061129497788416,Sat Dec 05 08:47:32 +0000 2015,pt,disgust,The birthday was Tuesday  but the main gift is coming tomorrow.   areyouready examedefaixa obi kuroobi. ,[0  0  1  1  0  0  0  0],enjoyment,
673045690193477632,Sat Dec 05 07:46:11 +0000 2015,en,disgust,The Daily Basic Income Paper ,[0  0  0  1  0  0  0  0],disgust,
673043962215735297,Sat Dec 05 07:39:19 +0000 2015,en,disgust,The Daily Basic Income Paper ,[0  0  0  1  0  0  0  0],enjoyment,
673067405736869892,Sat Dec 05 09:12:29 +0000 2015,en,disgust,Partners in crime 😌  dissection  heartdissection  physiology  biologylab ,[1  0  1  0  0  0  0  0],enjoyment,
673014811249287168,Sat Dec 05 05:43:29 +0000 2015,en,disgust,vertebral artery dissection PowerPoint Slides - ,[0  0  1  0  0  0  0  0],enjoyment,
673005608434540544,Sat Dec 05 05:06:55 +0000 2015,en,disgust,This album though...  dissection  music  blackerthantheblackestblack ,[0  0  1  1  0  0  0  0],surprise,
672923647791775745,Fri Dec 04 23:41:14 +0000 2015,en,disgust,Opened a few bodies seems so oddly casual.  morbidanatomy  dissection,[0  0  1  0  0  0  0  0],enjoyment,
672901139013107712,Fri Dec 04 22:11:48 +0000 2015,en,disgust,The journey to a white coat begins in the gross anatomy lab. ,[0  0  1  1  0  0  0  0],enjoyment,
672872345292394496,Fri Dec 04 20:17:23 +0000 2015,en,disgust, Mite S Pack - Sulphur Wash  Cream  Ointments and Essential Oils ,[0  0  1  1  0  0  0  0],disgust,
672851018338672640,Fri Dec 04 18:52:38 +0000 2015,und,disgust,@EL9NOU_VOr interview with our club emblem James Guinart ,[0  0  0  0  0  0  0  0],disgust,
672792092796706816,Fri Dec 04 14:58:29 +0000 2015,en,disgust,varroa mite ppt Powerpoint Templates - ,[0  0  1  0  0  0  0  0],disgust,
672723410787524608,Fri Dec 04 10:25:34 +0000 2015,und,disgust, fbf  albuquerque  newmexico  burtstikilongue  musicistheenemy  MITE  2013  metal  metalcore… ,[0  0  1  0  0  0  0  0],enjoyment,
672348509102850048,Thu Dec 03 09:35:50 +0000 2015,it,disgust,It will be another day of spring: mild climate  20° C up to maximum  ,[0  0  0  0  0  0  0  0],enjoyment,
673006186484994048,Sat Dec 05 05:09:13 +0000 2015,tl,disgust,Proud day  eh @McConnellPress?  nocompassion  thoughtless ,[0  0  1  1  0  0  0  0],disgust,
672935613419663361,Sat Dec 05 00:28:47 +0000 2015,en,disgust, thoughtless ℹ️ can be ℹ️ don't mind  it,[0  0  1  0  0  0  0  0],disgust,
