TWEET,TWEET TIMESTAMP,ORIGINAL LOCALE,ANNOTATION,RAW EN TEXT,EMO VECTOR
673167787523616768,Sat Dec 05 15:51:22 +0000 2015,fr,sad,@TheRightWingM @billpostmus ENFORCEMENT MECHANISM State  Militia Statute ,[1  0  0  0  0  0  0  0],
673167437387304961,Sat Dec 05 15:49:58 +0000 2015,en,sad,@TheRightWingM @billpostmus Oathkeepers founder STEWART RHODES on  Militia ""REVITALIZATION""  2A ,[1  0  0  0  0  0  0  0],
673158608842973184,Sat Dec 05 15:14:53 +0000 2015,und,sad,RT @sonslibertytees:  sonsofliberty  conservative  gunsrights  guns  militia  igmilitia  ,[1  0  0  0  0  0  0  0],
673171726419689472,Sat Dec 05 16:07:01 +0000 2015,en,sad,@charlesharriso5 local police could also deputize well vetted citizen militia to supplement resources,[1  0  0  1  1  0  0  0],
673160962644582401,Sat Dec 05 15:24:14 +0000 2015,en,sad,Indian police servile to political bosses? Read and share my book 'INDIAN POLICE' - ,[0  0  1  1  1  0  0  0],
673157295400992768,Sat Dec 05 15:09:40 +0000 2015,en,sad,@sunitanar ND TV especially V Chandra have servile attitude,[0  0  1  0  0  0  0  0],
673159451679981568,Sat Dec 05 15:18:14 +0000 2015,en,sad,@FSU_ATL Th10 is nerfed and @supercellgames is effectively promoting  Rushers  Diseased,[0  0  1  0  0  0  0  0],
673042973764939776,Sat Dec 05 07:35:24 +0000 2015,und,sad,@juliaawilliaams ❤️❤️❤️  diseased,[0  0  1  0  0  0  0  0],
672941069059932160,Sat Dec 05 00:50:28 +0000 2015,en,sad,@ChipotleTweets @deshids they said people were  safe after the  ecoli outbreaks in the  Westcoast.  diseased  restaurants  fail  food  sick,[0  0  1  2  0  0  0  0],
672940688993091584,Sat Dec 05 00:48:57 +0000 2015,en,sad,How to know 8 signs that your  gums are  diseased ,[0  0  1  0  0  0  0  0],
672940057435721728,Sat Dec 05 00:46:26 +0000 2015,en,sad,@ChipotleTweets @lindsey_ray1 bull. People have gotten sick across multiple states.  chipotle has no plan to change anything  diseased,[1  0  1  0  0  0  0  1],
673171982091984896,Sat Dec 05 16:08:02 +0000 2015,en,sad,Tactics. We work hard to instil tactical discipline. A little goes a long way in Malawi  unbeaten ,[0  0  0  1  2  0  0  0],
673169221539483649,Sat Dec 05 15:57:03 +0000 2015,en,sad,Bayern 2-0 down after 65 minutes.  Unbeaten?,[0  0  0  1  0  0  0  0],
673168549620400128,Sat Dec 05 15:54:23 +0000 2015,en,sad,Finish with win against Stowe It's been a pleasure 2 watch this season @BSRugby1  proud  outstandingsport  unbeaten ,[0  0  0  1  1  0  0  0],
673143108285112320,Sat Dec 05 14:13:18 +0000 2015,en,sad,Feel for Hemed. Right decision to start Wilson but think it should have been in place of Zamora!  bhafc  homewin  unbeaten ⚽️🔵⚪️,[0  0  0  1  0  0  0  0],
673132691022303233,Sat Dec 05 13:31:54 +0000 2015,en,sad,RT @StMirrenActive: Could December be the month of redemption for Ian Murray?  unbeaten ,[0  0  0  1  0  0  0  0],
672905890387894272,Fri Dec 04 22:30:40 +0000 2015,en,sad,First Xmas dinner of the season today but it was served without Brussel Sprouts  misrepresentation,[0  0  0  0  0  1  0  0],
672841611785740288,Fri Dec 04 18:15:15 +0000 2015,en,sad,Just found a seed in my seedless orange  misrepresentation,[0  0  0  1  0  1  0  0],
672443651298091008,Thu Dec 03 15:53:54 +0000 2015,en,sad,It's not that they don't believe in God  they don't believe in the one who told them about God.  practicewhatUpreach  misrepresentation,[0  0  0  0  0  2  0  0],
672331537082392576,Thu Dec 03 08:28:24 +0000 2015,en,sad,So if fewer than 50% of Britons supported air strikes in Syria  how can an overwhelming majority of our MPs vote for it?  Misrepresentation,[1  0  0  1  0  1  0  0],
672287706853064704,Thu Dec 03 05:34:14 +0000 2015,en,sad,@TIMENOUT @SpeakerRyan WAY PAST DUE!!  BUM  MISREPRESENTATION,[0  0  1  0  0  1  0  0],
673172478890524672,Sat Dec 05 16:10:00 +0000 2015,en,sad,RT @KMennerFineArt:  LIGHTNING ABOVE THE  OPERA  HOUSE  Photography Quality Prints &amp  Cards at: ,[1  0  0  0  0  0  0  0],
673172278381707268,Sat Dec 05 16:09:12 +0000 2015,en,sad, LIGHTNING ABOVE THE  OPERA  HOUSE  Photography Quality Prints &amp  Cards at: ,[1  0  0  0  0  0  0  0],
673171799857872897,Sat Dec 05 16:07:18 +0000 2015,und,sad,"Rehearsal of ' La Boheme ' with the @OSAalcoi at the @TCalderonAlcoi music opera Alcoy Alcoy via FF-@jlalmeria ,[1  0  0  1  0  0  0  0],
673170937823399936,Sat Dec 05 16:03:53 +0000 2015,da,sad, VIVIDSYDNEY  2013 by Kaye Menner -  OPERA  HOUSE  Patterns  Photography Prints at: ,[1  0  0  0  0  0  0  0],
673170929665638400,Sat Dec 05 16:03:51 +0000 2015,en,sad, 260летМоцарту  опера  милосердиетита  залчайковского  opera  mozart @ Tchaikovsky Concert Hall ,[1  0  0  0  0  0  0  0],
673172821024075777,Sat Dec 05 16:11:22 +0000 2015,en,sad, upstartup30  🌞🎭 The Sun Also Rises  sunrise  morning  coffee  love  death  new  hope  hemingway  friends  sky  cl… ,[0  0  1  1  0  0  0  0],
673172543096938496,Sat Dec 05 16:10:15 +0000 2015,en,sad,Learn about the difficult conversation about  death here: ,[0  0  1  0  1  0  0  0],
673172530404962304,Sat Dec 05 16:10:12 +0000 2015,en,sad,🌞🎭 The Sun Also Rises  sunrise  morning  coffee  love  death  new  hope  hemingway  friends  sky  clouds  tree ,[0  0  1  1  0  0  0  0],
673171386484006912,Sat Dec 05 16:05:40 +0000 2015,en,sad,When you wake up and literally can't breathe...  allergies  death  bocelli2015… ,[0  0  1  0  0  0  0  0],
673170569387347969,Sat Dec 05 16:02:25 +0000 2015,ja,sad,Thing is born will die. (Continues on the WEB) (Michio MADO and) quote Navigator,[0  0  0  0  1  0  1  0],
673139842369396737,Sat Dec 05 14:00:19 +0000 2015,en,sad,The most probable root of unhappiness is the idea of  happiness as something possible.  needs  meaning  dependence,[0  0  0  1  1  1  0  0],
672999289736421376,Sat Dec 05 04:41:49 +0000 2015,en,sad, Marijuana  dependence influenced by  genes  childhood sexual  abuse ,[0  0  1  1  1  0  0  0],
672894583622254592,Fri Dec 04 21:45:45 +0000 2015,en,sad,Don't forget to go through my Photos &amp  videos and Likes  Medical  pharmacists  doctor  Dr  Pill  Kids  addiction  dependence  cartel,[0  0  0  0  1  0  0  0],
672502254918832128,Thu Dec 03 19:46:46 +0000 2015,en,sad,you know you’re no longer a kid when you actually start liking coffee  dependence,[1  0  0  0  0  1  0  0],
672483396946300928,Thu Dec 03 18:31:50 +0000 2015,en,sad,Never will I receive!  cake  cakes  funny  birthday  fear  dependence  light  dark  blackandwhite… ,[1  0  0  1  1  1  0  0],
673146594276061185,Sat Dec 05 14:27:09 +0000 2015,en,sad,Russia: Turkey's President 'Involved' in ISIS' Illegal Oil Trade  Legal  Law  unlawful ,[0  0  1  0  0  0  0  0],
673127998476984321,Sat Dec 05 13:13:15 +0000 2015,en,sad,Dr M: Umno declared illegal then  what should RoS do now?  Legal  Law  unlawful ,[0  0  2  0  0  0  0  0],
673118154806181889,Sat Dec 05 12:34:08 +0000 2015,fr,sad,Entrance exams illegal: Dokora  Legal  Law  unlawful ,[0  0  1  0  0  0  0  0],
673081828685832192,Sat Dec 05 10:09:47 +0000 2015,en,sad,RT @PrMediaLink: Illegal dumping rising due to costs of waste disposal | poll  map  Legal  Law  unlawful ,[0  0  1  1  0  0  0  0],
673068078306078720,Sat Dec 05 09:15:09 +0000 2015,en,sad,Illegal dumping rising due to costs of waste disposal | poll  map  Legal  Law  unlawful ,[0  0  1  1  0  0  0  0],
673171221870190592,Sat Dec 05 16:05:00 +0000 2015,en,sad,@gillespeterson that piano piece  lament was WOW!,[0  0  1  0  0  0  0  0],
673168257709281280,Sat Dec 05 15:53:14 +0000 2015,en,sad,2b &amp  2c -  lament {yes}  nomorefakingfine  ,[0  0  1  0  0  0  0  0],
673158730553380864,Sat Dec 05 15:15:22 +0000 2015,en,sad,.@iamjaredhall I just realized that in all the crazy of the @nywc exhibit hall I didn't wait in line to say hi to you.  Dang!  lament,[1  0  1  0  0  0  0  0],
673131496866099200,Sat Dec 05 13:27:09 +0000 2015,und,sad,RT @Naja7_Syria: @SamiYusuf -  Lament    Ibn_Arabi  Tradition  Spiritique  ,[0  0  1  0  0  0  0  0],
672976294804606977,Sat Dec 05 03:10:26 +0000 2015,en,sad,Does blessings mean prosperity? @estherfleece joins us: ,[0  0  0  1  0  0  0  0],
670350260259168257,Fri Nov 27 21:15:31 +0000 2015,und,sad, Students'  voice  stifled  at  IFFI:  Filmmakers  to  Jaitley   Rathore ,[1  0  0  0  0  0  0  0],
670350207742255104,Fri Nov 27 21:15:18 +0000 2015,und,sad, Students'  voice  stifled  at  IFFI:  Filmmakers  to  Jaitley   Rathore ,[1  0  0  0  0  0  0  0],
673172529868103680,Sat Dec 05 16:10:12 +0000 2015,en,sad,Disruptive Deceptions: How Electric Utilities Stifled Rooftop Solar ,[1  0  0  1  0  0  0  0],
673171990455443456,Sat Dec 05 16:08:04 +0000 2015,en,sad,RT @ecolitaur: .. your anger that night scared me.. but your unshed tears.. stifled screams.. ruined me..,[2  0  1  0  1  0  0  0],
673170350453100545,Sat Dec 05 16:01:33 +0000 2015,en,sad,Stifled fee versus fit in circle listen in wholesales: HedGbcuF ,[1  0  0  0  0  0  0  0],
673170718863986688,Sat Dec 05 16:03:00 +0000 2015,en,sad,@SamHeughan and  wild or  miserable or  curledupwithagoodbook ?,[0  0  1  0  0  0  1  0],
673165880226930688,Sat Dec 05 15:43:47 +0000 2015,en,sad,@Windyhufc the last two days here have been wild.... I was like a drowned rat at the boys football today!  Miserable,[0  0  2  1  0  0  1  0],
673153368202711040,Sat Dec 05 14:54:04 +0000 2015,en,sad,i here niggas talking bout they bless truth is u  miserable,[1  0  1  1  0  0  0  0],
673147664746291200,Sat Dec 05 14:31:24 +0000 2015,es,sad,RT @armando4ta: MISERABLE is little unfortunate and DENATURED as all NARCOGUERRILLEROASESINOCASTRISTA ,[0  0  1  0  0  1  0  0],
673125541860548608,Sat Dec 05 13:03:29 +0000 2015,en,sad,Venus is pretty miserable looking too. Would be like living in Dubai.  miserable,[0  0  2  1  0  0  0  0],
673168413129355265,Sat Dec 05 15:53:51 +0000 2015,en,sad,No  getting a  Penalty in  Football is not  Christian  persecution  though it might be a  Stupid  rule ,[1  0  0  0  1  1  0  1],
673164349981216772,Sat Dec 05 15:37:42 +0000 2015,en,sad, Free from the  Power  the  Penalty and the  Persuasion of  Sin.  That is what  salvation through  Christ offers!,[1  0  1  1  0  0  0  0],
673149617484267521,Sat Dec 05 14:39:09 +0000 2015,en,sad,@AmazingRace_CBS Best line of the entire season from Phil  "Bet ya didn't see that coming!" to the Green team.   penalty  priceless  goPhil,[1  0  0  1  0  0  0  0],
673137602405371905,Sat Dec 05 13:51:25 +0000 2015,en,sad,RT @DanWJenkins: Terrific  penalty kick. It even had a few feet to spare!  rugby ,[1  0  0  0  0  1  0  0],
672675458710917120,Fri Dec 04 07:15:01 +0000 2015,en,sad, Splitting a row with one company in a column and multiple email addresses in other columns  superuser  HowTo  Tech ,[1  0  0  0  0  1  0  0],
672624667081973760,Fri Dec 04 03:53:12 +0000 2015,en,sad, Splitting the  sky!   Pune to  Bengaluru  Motocross  Shoot  TravelLife ,[1  0  0  0  0  1  0  0],
672463097446146048,Thu Dec 03 17:11:10 +0000 2015,en,sad,Re-spinning  splitting: Why  divorce needs a good publicist ,[0  0  1  1  0  0  0  0],
672314665473589248,Thu Dec 03 07:21:21 +0000 2015,en,sad, Splitting Work Hours Can Help Productivity - ,[0  0  0  0  0  1  0  0],
673173979146805249,Sat Dec 05 16:15:58 +0000 2015,en,sad,it's been 3.5 years since I've graduated from high school and I still can't spell "baccalaureate" correctly without spell check  ashamed,[0  0  1  0  0  0  0  0],
673170766599450624,Sat Dec 05 16:03:12 +0000 2015,en,sad,RT @CarlyELehwald: Don't believe  race and  racism  is still an issue in America?  ashamed ,[0  0  1  0  0  0  0  0],
673168172472655872,Sat Dec 05 15:52:53 +0000 2015,en,sad,@livy_lingen stop u didn't know about the funky bunch until 15 mins ago  ashamed,[0  0  1  0  0  0  0  0],
673167546095374338,Sat Dec 05 15:50:24 +0000 2015,en,sad,First time in my life  dunno if I even dare play with  Newcastleunited on  FIFA16  ashamed,[0  0  1  0  0  0  0  0],
673166183835783170,Sat Dec 05 15:44:59 +0000 2015,en,sad,@BxA_EDamite @BxA_Rangy @BxA_Stork our house isn't good enough Eddie.  sad  trashy  ashamed,[0  0  1  1  0  1  0  0],
672864164633665536,Fri Dec 04 19:44:52 +0000 2015,en,sad,Matthew 5:11  Blessed are you when  people  reproach you   persecute you  and say all kinds of  evil against you... ,[1  0  1  1  0  0  0  0],
671248173453676544,Mon Nov 30 08:43:30 +0000 2015,en,sad,7.Ezra 9:7.Father  Grant us d  Grace 2 know that  Sin is a  Reproach  Enslaves us &amp   Rob us of our  Inherintance IJNA.,[0  0  1  1  0  0  0  0],
670960851310931968,Sun Nov 29 13:41:47 +0000 2015,en,sad,Psalm 119:39 Turn away my  reproach which I dread  for Your  judgments are  good.,[0  0  1  1  1  0  0  0],
673174426674847744,Sat Dec 05 16:17:44 +0000 2015,en,sad,Compensation the honeymoon videographers brisbane o'er cheaper reproach: FAmN,[0  0  0  1  0  0  0  0],
673174389005885440,Sat Dec 05 16:17:35 +0000 2015,en,sad,Anticipated reproach: Criticizing other's moral actions to prove their moral character is not perfect—so in comparison we don’t look bad.,[0  0  0  0  1  0  0  1],
673118398709149702,Sat Dec 05 12:35:06 +0000 2015,fr,sad,Imagine this is the first time you present your chick to your parents... She going to the toilet and she mouth the crapper.  rupture,[0  0  1  1  1  0  1  0],
673008926821097472,Sat Dec 05 05:20:06 +0000 2015,en,sad,Now I want to know how does KIN-COM III isokinetic dynamometer works🤔🙄.  rectusfemoris  rupture  kincom,[0  0  0  0  1  0  0  0],
672896183191244800,Fri Dec 04 21:52:06 +0000 2015,fr,sad,A short love story in SS9 ,[0  0  0  1  0  0  0  0],
673081016333049856,Sat Dec 05 10:06:34 +0000 2015,en,sad,@nytimes Why do we struggle to  sympathize with large numbers of  victims? ,[1  0  0  0  0  1  0  0],
672242947342139394,Thu Dec 03 02:36:22 +0000 2015,en,sad, sympathize :) RT @MxAshlynn: I would get so much done if I didn't need to sleep....,[0  0  0  0  0  1  0  0],
672150085514358784,Wed Dec 02 20:27:22 +0000 2015,en,sad,Calling on  PresidentObama @POTUS to please  empathize and  sympathize with the families of the  SanBernadino  shooting  victims,[1  0  0  0  0  1  0  0],
671685688069238785,Tue Dec 01 13:42:02 +0000 2015,en,sad,This is how  SocialMedia is used to voice  opinions   sympathize with  grievances and  rave through words. -  ,[1  0  1  0  0  1  0  0],
673164529249878016,Sat Dec 05 15:38:25 +0000 2015,ja,sad,Q scheduled: fraud check] name [5.Riz] clan [Offender] * cheat sold or used (in sale cheat 15 000 wm available * acceleration and micro acceleration and different dimensional approach? Check) to eliminate achievement Abu confirm unauthorized persons  please RT,[1  0  1  1  0  0  0  0],
673144147583307777,Sat Dec 05 14:17:25 +0000 2015,und,sad,@G_Lover94 Yes 😩😂  offender,[0  0  1  0  0  0  0  0],
672998922776944640,Sat Dec 05 04:40:21 +0000 2015,en,sad,RT @GeoffreyTrott: hr · Dorset Echo ·   .   Sex  offender from  weymouth  dorset  jailed for three  years ,[0  0  1  1  0  0  0  0],
672975863827202048,Sat Dec 05 03:08:43 +0000 2015,ja,sad,Q scheduled: fraud check] name [5.Riz] clan [Offender] * cheat sold or used (in sale cheat 15 000 wm available * acceleration and micro acceleration and different dimensional approach? Check) to eliminate achievement Abu confirm unauthorized persons  please RT,[1  0  1  1  0  0  0  0],
672897938813652993,Fri Dec 04 21:59:05 +0000 2015,en,sad,‘ ALISON has given me hope for the future’ - ex- offender on -  ,[0  0  1  1  0  0  0  0],
673024119471022080,Sat Dec 05 06:20:28 +0000 2015,en,sad,Just got the horrible news that @AmazonUK is taking @Castle_ABC off prime!  why  devastation  cry  why 😢😱😭😔  why  cancellingprime,[1  0  1  0  0  1  0  0],
672952683851071489,Sat Dec 05 01:36:37 +0000 2015,en,sad,Little Caesars got rid of my MOTHERFUCKING PRETZEL PIZZA 😠😠😠😠😠  devastation,[1  0  0  0  0  0  0  0],
672947299685941248,Sat Dec 05 01:15:13 +0000 2015,es,sad,¡Los vi! 🎮🔥👌  transformers  devastation  autobots  decepticons  ps4  Playstation @ La Peregrina … ,[1  0  0  0  0  0  0  0],
672927694661754880,Fri Dec 04 23:57:19 +0000 2015,en,sad,Such a sad world we live in  I'm always amazed at how we get on after losing someone so close! ❤️  devastation  grief  love  sadness  rip,[2  0  0  1  0  2  0  0],
672921504955441152,Fri Dec 04 23:32:43 +0000 2015,en,sad, WWF supports  TrophyHunting ocean  devastation  PalmOil  pls send complaint here: ,[1  0  0  0  0  0  0  0],
673168451016466433,Sat Dec 05 15:54:00 +0000 2015,pt,sad,MC Young soon another heavy EssaMenina release MCNovinho Explodes ,[0  0  0  1  0  0  0  0],
673041670439493632,Sat Dec 05 07:30:13 +0000 2015,hi,sad,Your Christmas gift can be blast ,[1  0  0  1  0  0  0  0],
673027703793131520,Sat Dec 05 06:34:43 +0000 2015,en,sad, Hoverboards may  Explode or catch  Fire  Dangerous  Toys ,[1  0  0  0  0  0  1  0],
672975049490608128,Sat Dec 05 03:05:29 +0000 2015,und,sad,@NicholeLemmon @BruceDouglasSPS  explode ,[1  0  0  0  0  0  0  0],
672946969879298048,Sat Dec 05 01:13:55 +0000 2015,en,sad,LONG LIVE WITH KING!  RIPPimpC  UGK  Posthumous ,[0  0  0  0  0  1  0  0],
672001222337892352,Wed Dec 02 10:35:51 +0000 2015,en,sad,Check out Issue Highlight: Vol 39 Issue 4   Posthumous  Reproduction (!) ,[0  0  0  0  0  1  0  0],
671802656357261314,Tue Dec 01 21:26:49 +0000 2015,en,sad, OnThisDay 1.12. in 1443 was born Madeleine de France  the woman who could be the Queen of Bohemia. Her fiance Lad. the  Posthumous died.,[0  0  0  0  0  1  0  0],
671701486611652608,Tue Dec 01 14:44:48 +0000 2015,en,sad,Link:  PaulWalker  Paul  Walker  Wins  Posthumous  2015  Teen  Choice  Award  for  Furious… ,[0  0  0  1  0  1  0  0],
671602734534103040,Tue Dec 01 08:12:24 +0000 2015,en,sad,Link:  PaulWalker  Paul  Walker  Wins  Posthumous  2015  Teen  Choice  Award  for  Furious… ,[0  0  0  1  0  1  0  0],
673167542718881792,Sat Dec 05 15:50:23 +0000 2015,en,sad,Finished with cover.   seemybio  commisionedart  urn  handpaintedglass  handpaintedwineglass @… ,[0  0  0  0  0  1  0  0],
673166923387895808,Sat Dec 05 15:47:56 +0000 2015,en,sad,Finished!  commisionedart  urn  seemybio  handpaintedglass  handpaintedwineglass   @ Northwind Lodge ,[0  0  0  0  0  1  0  0],
672904965631950848,Fri Dec 04 22:27:00 +0000 2015,es,sad,STRENGTH tea Companion: 'Star Wars' in the URN ,[0  0  0  0  0  1  0  0],
672904964856004608,Fri Dec 04 22:27:00 +0000 2015,es,sad,STRENGTH tea Companion: 'Star Wars' in the URN ,[0  0  0  0  0  1  0  0],
673171672858398721,Sat Dec 05 16:06:48 +0000 2015,en,sad,Just saw this on Amazon: docooler  Fleece Thermal Cycling Long  Sleeve Jers... by Docooler ,[0  0  1  0  0  0  0  0],
673169525572018176,Sat Dec 05 15:58:16 +0000 2015,en,sad,Check out  COLUMBIA Men's Size XL Blue 100% Polyester   Pullover  Fleece  Sweater ,[0  0  1  0  0  1  0  0],
673158988230447109,Sat Dec 05 15:16:24 +0000 2015,en,sad,Regatta Women’s Sweethart Outdoor Classics Walking Fleece Coconut 16 ,[0  0  1  1  0  0  0  0],
